instance,benchmark_name,class,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver,solver_config,wall,wall,error,wall,wall,solver_args,run
,,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,mean,amin,amax,std,,,amin,std,amax,mean,amax,,count
d1655.tsp.dgf,twlib,atmost2000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,32.6946,32.6946,32.6946,,tw-limprovement,jdrasil-b75-n1,32.0921,,0,32.0921,32.0921,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d1655.tsp.dgf,twlib,atmost2000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,91.8399,91.8399,91.8399,,tw-limprovement,jdrasil-b100-n1,90.9728,,0,90.9728,90.9728,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d1655.tsp.dgf,twlib,atmost2000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,93.3028,93.3028,93.3028,,tw-limprovement,jdrasil-b75t1800-n1,91.4015,,0,91.4015,91.4015,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d1655.tsp.dgf,twlib,atmost2000,42.0,42.0,42.0,,44.0,44.0,44.0,,1,2,2,108.716,108.716,108.716,,tw-limprovement,jdrasil-b125-n1,108.1502,,0,108.1502,108.1502,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d1655.tsp.dgf,twlib,atmost2000,42.0,42.0,42.0,,44.0,44.0,44.0,,1,2,2,126.48,126.48,126.48,,tw-limprovement,tcs-b125-n1,125.7523,,0,125.7523,125.7523,-w 1800 -b 125 -r 10,1
d1655.tsp.dgf,twlib,atmost2000,42.0,42.0,42.0,,44.0,44.0,44.0,,1,2,2,655.644,655.644,655.644,,tw-limprovement,jdrasil-b150-n1,654.8992,,0,654.8992,654.8992,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,4.9178,4.9178,4.9178,,tw-limprovement,tcs-b100-n1,4.3008,,0,4.3008,4.3008,-w 1800 -b 100 -r 10,1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,5.0774,5.0774,5.0774,,tw-limprovement,tcs-b75-n1,4.504,,0,4.504,4.504,-w 1800 -b 75 -r 10,1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,5.6224,5.6224,5.6224,,tw-limprovement,tcs-b125-n1,4.8365,,0,4.8365,4.8365,-w 1800 -b 125 -r 10,1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,5.6401,5.6401,5.6401,,tw-limprovement,tcs-b150-n1,4.8059,,0,4.8059,4.8059,-w 1800 -b 150 -r 10,1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,5.8961,5.8961,5.8961,,tw-limprovement,tcs-b50-n1,5.305,,0,5.305,5.305,-w 1800 -b 50 -r 10,1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,11.7673,11.7673,11.7673,,tw-limprovement,jdrasil-b50-n1,11.0816,,0,11.0816,11.0816,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,13.9273,13.9273,13.9273,,tw-limprovement,jdrasil-b100-n1,13.3006,,0,13.3006,13.3006,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,15.0279,15.0279,15.0279,,tw-limprovement,jdrasil-b75t1800-n1,14.1424,,0,14.1424,14.1424,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,16.438,16.438,16.438,,tw-limprovement,jdrasil-b125-n1,15.6534,,0,15.6534,15.6534,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,16.5013,16.5013,16.5013,,tw-limprovement,jdrasil-b75-n1,15.9761,,0,15.9761,15.9761,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp-pp.dgf,twlib,atmost200,15.0,15.0,15.0,,16.0,16.0,16.0,,1,1,1,17.8905,17.8905,17.8905,,tw-limprovement,jdrasil-b150-n1,17.2272,,0,17.2272,17.2272,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,4.5729,4.5729,4.5729,,tw-limprovement,tcs-b50-n1,3.9703,,0,3.9703,3.9703,-w 1800 -b 50 -r 10,1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,6.244,6.244,6.244,,tw-limprovement,tcs-b75-n1,5.7211,,0,5.7211,5.7211,-w 1800 -b 75 -r 10,1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,6.5123,6.5123,6.5123,,tw-limprovement,tcs-b150-n1,5.7862,,0,5.7862,5.7862,-w 1800 -b 150 -r 10,1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,6.5373,6.5373,6.5373,,tw-limprovement,tcs-b125-n1,5.8448,,0,5.8448,5.8448,-w 1800 -b 125 -r 10,1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,6.6391,6.6391,6.6391,,tw-limprovement,tcs-b100-n1,5.9649,,0,5.9649,5.9649,-w 1800 -b 100 -r 10,1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,12.8918,12.8918,12.8918,,tw-limprovement,jdrasil-b50-n1,12.2253,,0,12.2253,12.2253,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,46.6219,46.6219,46.6219,,tw-limprovement,jdrasil-b75-n1,46.0889,,0,46.0889,46.0889,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,61.0314,61.0314,61.0314,,tw-limprovement,jdrasil-b125-n1,59.7407,,0,59.7407,59.7407,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,62.2199,62.2199,62.2199,,tw-limprovement,jdrasil-b100-n1,61.6094,,0,61.6094,61.6094,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,69.6641,69.6641,69.6641,,tw-limprovement,jdrasil-b75t1800-n1,68.8973,,0,68.8973,68.8973,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d198.tsp.dgf,twlib,atmost200,15.0,15.0,15.0,,17.0,17.0,17.0,,1,2,2,71.1306,71.1306,71.1306,,tw-limprovement,jdrasil-b150-n1,69.906,,0,69.906,69.906,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp-pp.dgf,twlib,atmost5000,48.0,48.0,48.0,,49.0,49.0,49.0,,1,1,1,13.5316,13.5316,13.5316,,tw-limprovement,htd-b150-n1,12.9509,,0,12.9509,12.9509,-w 1800 -b 150 -r 10 -s htd_main,1
d2103.tsp-pp.dgf,twlib,atmost5000,48.0,48.0,48.0,,49.0,49.0,49.0,,1,1,1,35.3666,35.3666,35.3666,,tw-limprovement,tcs-b100-n1,34.732,,0,34.732,34.732,-w 1800 -b 100 -r 10,1
d2103.tsp-pp.dgf,twlib,atmost5000,48.0,48.0,48.0,,49.0,49.0,49.0,,1,1,1,97.5672,97.5672,97.5672,,tw-limprovement,jdrasil-b100-n1,96.5003,,0,96.5003,96.5003,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp-pp.dgf,twlib,atmost5000,48.0,48.0,48.0,,49.0,49.0,49.0,,1,1,1,117.925,117.925,117.925,,tw-limprovement,jdrasil-b75t1800-n1,117.1103,,0,117.1103,117.1103,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d2103.tsp-pp.dgf,twlib,atmost5000,47.0,47.0,47.0,,49.0,49.0,49.0,,1,2,2,357.378,357.378,357.378,,tw-limprovement,jdrasil-b125-n1,356.2364,,0,356.2364,356.2364,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp-pp.dgf,twlib,atmost5000,46.0,46.0,46.0,,49.0,49.0,49.0,,1,3,3,331.232,331.232,331.232,,tw-limprovement,tcs-b125-n1,330.6506,,0,330.6506,330.6506,-w 1800 -b 125 -r 10,1
d2103.tsp-pp.dgf,twlib,atmost5000,46.0,46.0,46.0,,49.0,49.0,49.0,,1,3,3,4535.89,4535.89,4535.89,,tw-limprovement,jdrasil-b150-n1,4535.0604,,0,4535.0604,4535.0604,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp.dgf,twlib,atmost5000,48.0,48.0,48.0,,50.0,50.0,50.0,,1,2,2,32.0508,32.0508,32.0508,,tw-limprovement,tcs-b100-n1,31.3315,,0,31.3315,31.3315,-w 1800 -b 100 -r 10,1
d2103.tsp.dgf,twlib,atmost5000,48.0,48.0,48.0,,50.0,50.0,50.0,,1,2,2,130.182,130.182,130.182,,tw-limprovement,jdrasil-b75t1800-n1,129.2907,,0,129.2907,129.2907,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d2103.tsp.dgf,twlib,atmost5000,48.0,48.0,48.0,,50.0,50.0,50.0,,1,2,2,130.641,130.641,130.641,,tw-limprovement,jdrasil-b100-n1,129.5583,,0,129.5583,129.5583,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp.dgf,twlib,atmost5000,48.0,48.0,48.0,,50.0,50.0,50.0,,1,2,2,241.776,241.776,241.776,,tw-limprovement,jdrasil-b125-n1,240.4702,,0,240.4702,240.4702,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d2103.tsp.dgf,twlib,atmost5000,43.0,43.0,43.0,,50.0,50.0,50.0,,1,7,7,5261.58,5261.58,5261.58,,tw-limprovement,tcs-b125-n1,5260.7978,,0,5260.7978,5260.7978,-w 1800 -b 125 -r 10,1
d493.tsp-pp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,21.7974,21.7974,21.7974,,tw-limprovement,tcs-b75-n1,20.7933,,0,20.7933,20.7933,-w 1800 -b 75 -r 10,1
d493.tsp-pp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,181.148,181.148,181.148,,tw-limprovement,jdrasil-b100-n1,180.3914,,0,180.3914,180.3914,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d493.tsp-pp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,198.09,198.09,198.09,,tw-limprovement,jdrasil-b75t1800-n1,197.2125,,0,197.2125,197.2125,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d493.tsp-pp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,1442.79,1442.79,1442.79,,tw-limprovement,tcs-b125-n1,1442.1049,,0,1442.1049,1442.1049,-w 1800 -b 125 -r 10,1
d493.tsp-pp.dgf,twlib,atmost500,25.0,25.0,25.0,,30.0,30.0,30.0,,1,5,5,476.867,476.867,476.867,,tw-limprovement,tcs-b100-n1,476.2216,,0,476.2216,476.2216,-w 1800 -b 100 -r 10,1
d493.tsp-pp.dgf,twlib,atmost500,25.0,25.0,25.0,,30.0,30.0,30.0,,1,5,5,2023.74,2023.74,2023.74,,tw-limprovement,jdrasil-b125-n1,2023.1161,,0,2023.1161,2023.1161,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d493.tsp.dgf,twlib,atmost500,28.0,28.0,28.0,,30.0,30.0,30.0,,1,2,2,15.329,15.329,15.329,,tw-limprovement,tcs-b100-n1,14.7445,,0,14.7445,14.7445,-w 1800 -b 100 -r 10,1
d493.tsp.dgf,twlib,atmost500,28.0,28.0,28.0,,30.0,30.0,30.0,,1,2,2,24.5863,24.5863,24.5863,,tw-limprovement,tcs-b75-n1,23.7884,,0,23.7884,23.7884,-w 1800 -b 75 -r 10,1
d493.tsp.dgf,twlib,atmost500,27.0,27.0,27.0,,30.0,30.0,30.0,,1,3,3,176.456,176.456,176.456,,tw-limprovement,jdrasil-b100-n1,175.6418,,0,175.6418,175.6418,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d493.tsp.dgf,twlib,atmost500,27.0,27.0,27.0,,30.0,30.0,30.0,,1,3,3,193.177,193.177,193.177,,tw-limprovement,jdrasil-b75t1800-n1,192.3542,,0,192.3542,192.3542,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d493.tsp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,751.33,751.33,751.33,,tw-limprovement,tcs-b125-n1,750.3264,,0,750.3264,750.3264,-w 1800 -b 125 -r 10,1
d493.tsp.dgf,twlib,atmost500,26.0,26.0,26.0,,30.0,30.0,30.0,,1,4,4,1694.53,1694.53,1694.53,,tw-limprovement,jdrasil-b150-n1,1693.704,,0,1693.704,1693.704,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp-pp.dgf,twlib,atmost1000,31.0,31.0,31.0,,32.0,32.0,32.0,,1,1,1,5.4168,5.4168,5.4168,,tw-limprovement,htd-b100-n1,4.7478,,0,4.7478,4.7478,-w 1800 -b 100 -r 10 -s htd_main,1
d657.tsp-pp.dgf,twlib,atmost1000,31.0,31.0,31.0,,32.0,32.0,32.0,,1,1,1,13.1377,13.1377,13.1377,,tw-limprovement,tcs-b50-n1,12.4896,,0,12.4896,12.4896,-w 1800 -b 50 -r 10,1
d657.tsp-pp.dgf,twlib,atmost1000,31.0,31.0,31.0,,32.0,32.0,32.0,,1,1,1,22.257,22.257,22.257,,tw-limprovement,jdrasil-b50-n1,21.4989,,0,21.4989,21.4989,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp-pp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,16.8683,16.8683,16.8683,,tw-limprovement,tcs-b75-n1,16.2519,,0,16.2519,16.2519,-w 1800 -b 75 -r 10,1
d657.tsp-pp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,108.05,108.05,108.05,,tw-limprovement,jdrasil-b75-n1,107.5044,,0,107.5044,107.5044,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp-pp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,481.135,481.135,481.135,,tw-limprovement,tcs-b100-n1,480.3492,,0,480.3492,480.3492,-w 1800 -b 100 -r 10,1
d657.tsp-pp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,2326.87,2326.87,2326.87,,tw-limprovement,jdrasil-b75t1800-n1,2326.031,,0,2326.031,2326.031,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d657.tsp-pp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,5528.31,5528.31,5528.31,,tw-limprovement,jdrasil-b100-n1,5527.7199,,0,5527.7199,5527.7199,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,11.4857,11.4857,11.4857,,tw-limprovement,tcs-b75-n1,10.819,,0,10.819,10.819,-w 1800 -b 75 -r 10,1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,26.0769,26.0769,26.0769,,tw-limprovement,jdrasil-b75-n1,25.5381,,0,25.5381,25.5381,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,84.6804,84.6804,84.6804,,tw-limprovement,tcs-b100-n1,84.078,,0,84.078,84.078,-w 1800 -b 100 -r 10,1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,93.7564,93.7564,93.7564,,tw-limprovement,jdrasil-b100-n1,92.1366,,0,92.1366,92.1366,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,104.47,104.47,104.47,,tw-limprovement,jdrasil-b75t1800-n1,103.6374,,0,103.6374,103.6374,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,471.65,471.65,471.65,,tw-limprovement,jdrasil-b125-n1,470.7497,,0,470.7497,470.7497,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,572.004,572.004,572.004,,tw-limprovement,jdrasil-b150-n1,571.2338,,0,571.2338,571.2338,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,928.676,928.676,928.676,,tw-limprovement,tcs-b150-n1,927.9379,,0,927.9379,927.9379,-w 1800 -b 150 -r 10,1
d657.tsp.dgf,twlib,atmost1000,30.0,30.0,30.0,,32.0,32.0,32.0,,1,2,2,943.505,943.505,943.505,,tw-limprovement,tcs-b125-n1,942.7656,,0,942.7656,942.7656,-w 1800 -b 125 -r 10,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,6.2766,6.2766,6.2766,,tw-limprovement,htd-b150-n1,5.7307,,0,5.7307,5.7307,-w 1800 -b 150 -r 10 -s htd_main,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,6.4776,6.4776,6.4776,,tw-limprovement,htd-b100-n1,5.7761,,0,5.7761,5.7761,-w 1800 -b 100 -r 10 -s htd_main,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,19.4337,19.4337,19.4337,,tw-limprovement,tcs-b75-n1,18.8863,,0,18.8863,18.8863,-w 1800 -b 75 -r 10,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,34.7372,34.7372,34.7372,,tw-limprovement,jdrasil-b75-n1,34.1378,,0,34.1378,34.1378,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,40.3076,40.3076,40.3076,,tw-limprovement,tcs-b100-n1,39.5133,,0,39.5133,39.5133,-w 1800 -b 100 -r 10,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,52.179,52.179,52.179,,tw-limprovement,jdrasil-b100-n1,51.0946,,0,51.0946,51.0946,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,56.4373,56.4373,56.4373,,tw-limprovement,jdrasil-b75t1800-n1,55.5968,,0,55.5968,55.5968,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,62.4469,62.4469,62.4469,,tw-limprovement,jdrasil-b125-n1,61.3483,,0,61.3483,61.3483,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,62.7174,62.7174,62.7174,,tw-limprovement,jdrasil-b150-n1,61.8566,,0,61.8566,61.8566,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,170.521,170.521,170.521,,tw-limprovement,tcs-b125-n1,169.9034,,0,169.9034,169.9034,-w 1800 -b 125 -r 10,1
dallas-area-rapid-transit_20151216_1427.gml.lp.gr,transit,atmost1000,38.0,38.0,38.0,,39.0,39.0,39.0,,1,1,1,183.876,183.876,183.876,,tw-limprovement,tcs-b150-n1,183.1307,,0,183.1307,183.1307,-w 1800 -b 150 -r 10,1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,54.824,54.824,54.824,,tw-limprovement,tcs-b75-n1,54.2408,,0,54.2408,54.2408,-w 1800 -b 75 -r 10,1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,103.271,103.271,103.271,,tw-limprovement,jdrasil-b100-n1,102.5636,,0,102.5636,102.5636,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,110.899,110.899,110.899,,tw-limprovement,jdrasil-b75t1800-n1,109.9162,,0,109.9162,109.9162,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,195.883,195.883,195.883,,tw-limprovement,tcs-b100-n1,195.3139,,0,195.3139,195.3139,-w 1800 -b 100 -r 10,1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,722.61,722.61,722.61,,tw-limprovement,jdrasil-b125-n1,721.908,,0,721.908,721.908,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,39.0,39.0,39.0,,1,4,4,1755.92,1755.92,1755.92,,tw-limprovement,jdrasil-b150-n1,1755.2827,,0,1755.2827,1755.2827,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-08-17.gml.lp.gr,transit,atmost1000,34.0,34.0,34.0,,39.0,39.0,39.0,,1,5,5,63.9105,63.9105,63.9105,,tw-limprovement,jdrasil-b75-n1,63.2743,,0,63.2743,63.2743,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-09-21.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,41.0,41.0,41.0,,1,6,6,41.4549,41.4549,41.4549,,tw-limprovement,tcs-b75-n1,40.8189,,0,40.8189,40.8189,-w 1800 -b 75 -r 10,1
dallas_2015-09-21.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,41.0,41.0,41.0,,1,6,6,45.2302,45.2302,45.2302,,tw-limprovement,jdrasil-b75-n1,44.6369,,0,44.6369,44.6369,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-09-21.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,41.0,41.0,41.0,,1,6,6,96.3683,96.3683,96.3683,,tw-limprovement,jdrasil-b100-n1,95.5346,,0,95.5346,95.5346,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
dallas_2015-09-21.gml.lp.gr,transit,atmost1000,35.0,35.0,35.0,,41.0,41.0,41.0,,1,6,6,108.107,108.107,108.107,,tw-limprovement,jdrasil-b75t1800-n1,107.3074,,0,107.3074,107.3074,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
dallas_2015-10-19.gml.lp.gr,transit,atmost1000,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,5.6856,5.6856,5.6856,,tw-limprovement,htd-b100-n1,5.1321,,0,5.1321,5.1321,-w 1800 -b 100 -r 10 -s htd_main,1
dallas_2015-10-19.gml.lp.gr,transit,atmost1000,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,6.4573,6.4573,6.4573,,tw-limprovement,htd-b150-n1,5.5933,,0,5.5933,5.5933,-w 1800 -b 150 -r 10 -s htd_main,1
dallas_2015-10-19.gml.lp.gr,transit,atmost1000,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,21.6133,21.6133,21.6133,,tw-limprovement,tcs-b75-n1,21.0905,,0,21.0905,21.0905,-w 1800 -b 75 -r 10,1
